Data from Sub Rng5__0__18-04-31-427.txt Node

Date: Mon Dec 11 18:04:31 CET 2023
User: student
Spectrometer: QEP02146
Trigger mode: 4
Integration Time (sec): 1.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 2
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
550.204	242.81
550.974	271.89
551.743	302.13
552.513	336.38
553.283	378.31
554.052	421.38
554.821	470.14
555.591	522.55
556.36	576.35
557.129	632.65
557.898	694.89
558.667	753.75
559.436	821
560.205	884.82
560.974	953.94
561.743	1019.69
562.511	1083.08
563.28	1136.47
564.049	1197.81
564.817	1254.85
565.585	1305.29
566.354	1361.23
567.122	1411.7
567.89	1450.99
568.658	1481.42
569.426	1516.74
570.194	1526.96
570.962	1545.45
571.73	1552.16
572.498	1552.88
573.265	1545.43
574.033	1537.79
574.8	1511.96
575.568	1496.2
576.335	1474.09
577.102	1442.07
577.87	1411.15
578.637	1384.94
579.404	1346.78
580.171	1307.4
580.938	1268.01
581.705	1228.69
582.471	1187.89
583.238	1144.36
584.005	1110.86
584.771	1075.85
585.538	1036.01
586.304	995.76
587.07	961.67
587.837	917.73
588.603	879.92
589.369	850.06
590.135	819.65
590.901	788.7
591.667	756.08
592.433	729.5
593.199	701.66
593.964	676.65
594.73	654.23
595.495	634.92
596.261	613.79
597.026	593.21
597.792	576.97
598.557	557.59
599.322	542.31
600.087	527.67
600.852	510
601.617	490.79
602.382	477.04
603.147	466.77
603.911	455.52
604.676	444.95
605.441	435.44
606.205	426.66
606.97	418.48
607.734	409.22
608.498	405.71
609.262	403.21
610.026	399
610.791	394.5
611.555	392.36
612.318	387.09
613.082	382.44
613.846	376.37
614.61	374.73
615.373	371.06
616.137	369.6
616.9	364.99
617.664	366.83
618.427	359.69
619.19	355.64
619.953	351.36
620.717	347.22
621.48	340.85
622.242	339.83
623.005	334.78
623.768	331.91
624.531	330.47
625.294	325.77
626.056	321.02
626.819	318.7
627.581	312.41
628.343	306.62
629.106	302.58
629.868	298.29
630.63	290.19
631.392	284.35
632.154	277.98
632.916	271.51
633.678	262.37
634.439	258.52
635.201	250.21
635.963	243.14
636.724	238.18
637.486	234.13
638.247	225.67
639.008	221.57
639.77	213.61
640.531	204.53
641.292	195.98
642.053	189.41
642.814	180.73
643.575	173.83
644.335	165.4
645.096	159.69
645.857	153.56
646.617	147.93
647.378	145.61
648.138	143.63
648.899	138.71
649.659	133.75
650.419	128.55
651.179	123.39
651.939	118.81
652.699	115.44
653.459	111.89
654.219	109.72
654.979	105.74
655.738	103.38
656.498	99.38
657.257	97.74
658.017	95.2
658.776	92.92
659.535	87.9
660.295	86.71
661.054	84.68
661.813	81.02
662.572	78.82
663.331	75.95
664.089	72.53
664.848	67.34
665.607	66.33
666.365	63.67
667.124	62.71
667.882	61.25
668.641	62.12
669.399	60.46
670.157	60.72
670.915	62.72
671.674	61.32
672.432	60.43
673.189	60.78
673.947	59.14
674.705	55.54
675.463	55.64
676.22	54.45
676.978	52.61
677.735	50.76
678.493	50.86
679.25	48.35
680.007	46.48
680.764	45.29
681.522	45.15
682.279	43.06
683.035	40.96
683.792	40.16
684.549	40.48
685.306	41.44
686.062	43.04
686.819	45.13
687.575	45.86
688.332	44.61
689.088	41.87
689.844	38.62
690.601	38.69
691.357	37.4
692.113	37.49
692.869	36.45
693.625	36.95
694.38	34.11
695.136	32.88
695.892	33.21
696.647	31.93
697.403	32.24
698.158	32.34
698.913	31.5
699.669	28.58
700.424	29.57
701.179	27.36
701.934	27.18
702.689	27.01
703.444	25
704.199	24.61
704.953	24.18
705.708	21.88
706.463	21.92
707.217	25.27
707.971	25.1
708.726	26.31
709.48	26.36
710.234	24.54
710.988	23.42
711.742	22.74
712.496	21.12
713.25	19.06
714.004	18.4
714.758	17.47
715.511	15.33
716.265	14.66
717.018	17.39
717.772	17.44
718.525	15.05
719.278	14.85
720.032	14.18
720.785	13.48
721.538	14.98
722.291	17.72
723.043	18.75
723.796	18.57
724.549	17.62
725.302	16.9
726.054	14.95
726.807	14.53
727.559	13.84
728.311	11.85
729.064	8.84
729.816	6.85
730.568	6.63
731.32	6.9
732.072	7.43
732.824	8.22
733.576	8.53
734.327	7.52
735.079	5.45
735.83	5.21
736.582	4.44
737.333	5.79
738.085	4.74
738.836	7.39
739.587	6.61
740.338	6.63
741.089	5.05
741.84	4.79
742.591	1.84
743.342	1.85
744.092	2.12
744.843	2.13
745.594	3.21
746.344	4.03
747.094	5.4
747.845	5.7
748.595	6.26
749.345	4.89
